dayint,Column_WV,AOT_Uncertainty,elev,aod,RelAZ,DevAll_P1km,dist_water_km,forestProp_1km,diffcwv
11227,1.257,0.023,11.1666666666667,0.042,119.13,0.140287769784173,4.09160137176514,0.226618705035971,-0.146879
11228,1.701,0.015,60.3478260869565,0.226,70.08,0.665166516651665,20.8977642059326,0.132313231323132,-0.023347
11228,1.755,0.0241,17.16,0.269,70.14,0.91726618705036,2.76663184165955,0,-0.243491
11228,1.653,0.0124,11.1666666666667,0.22,71.39,0.140287769784173,4.09160137176514,0.226618705035971,-0.245095
11229,0.987,0.0133,60.3478260869565,0.102,121.32,0.665166516651665,20.8977642059326,0.132313231323132,0.00994200000000001
11229,0.714,0.0188,68.3461538461538,0.037,112.72,0,72.62548828125,0.796777081468219,0.0155029999999999
11229,0.848,0.0294,17.16,0.038,120.75,0.91726618705036,2.76663184165955,0,-0.0476380000000001
11230,1.231,0.0211,60.3478260869565,0.159,67.45,0.665166516651665,20.8977642059326,0.132313231323132,-0.032883
11230,1.065,0.0353,17.16,0.115,67.22,0.91726618705036,2.76663184165955,0,-0.093799
11230,1.632,0.0179,11.1666666666667,0.122,69.51,0.140287769784173,4.09160137176514,0.226618705035971,-0.201407
11231,1.812,0.0151,68.3461538461538,0.196,115.09,0,72.62548828125,0.796777081468219,-0.0976589999999999
11232,1.82,0.0237,11.1666666666667,0.022,67.47,0.140287769784173,4.09160137176514,0.226618705035971,-0.222258
11233,2.848,0.0083,60.3478260869565,0.387,74.03,0.665166516651665,20.8977642059326,0.132313231323132,-0.30214
11233,2.669,0.0122,17.16,0.367,74.04,0.91726618705036,2.76663184165955,0,-0.488242
11233,2.484,0.0072,11.1666666666667,0.334,75.27,0.140287769784173,4.09160137176514,0.226618705035971,-0.485017
11235,2.638,0.0098,11.1666666666667,0.493,73.52,0.140287769784173,4.09160137176514,0.226618705035971,-0.354351
11237,1.008,0.0169,60.3478260869565,0.183,69.97,0.665166516651665,20.8977642059326,0.132313231323132,0.00756800000000002
11237,1.319,0.014,11.1666666666667,0.126,70.85,0.140287769784173,4.09160137176514,0.226618705035971,-0.113879
11238,0.617,0.0106,60.3478260869565,0.055,119.46,0.665166516651665,20.8977642059326,0.132313231323132,0.010103
11238,0.603,0.022,17.16,0.033,119.75,0.91726618705036,2.76663184165955,0,-0.028999
11239,0.68,0.0199,11.1666666666667,0.064,70.1,0.140287769784173,4.09160137176514,0.226618705035971,-0.095568
11240,1.135,0.0091,11.1666666666667,0.148,120.86,0.140287769784173,4.09160137176514,0.226618705035971,-0.239214
11241,0.839,0.0216,38.7083333333333,0.105,67.36,0.942394239423942,0.682812094688416,0,-0.070504
11241,0.578,0.022,60.3478260869565,0.133,116.74,0.665166516651665,20.8977642059326,0.132313231323132,-0.0146700000000001
11241,0.64,0.0451,17.16,0.088,115.24,0.91726618705036,2.76663184165955,0,0.024903
11241,0.616,0.0236,11.1666666666667,0.021,85.41,0.140287769784173,4.09160137176514,0.226618705035971,-0.096959
11242,0.851,0.0091,60.3478260869565,0.087,73.91,0.665166516651665,20.8977642059326,0.132313231323132,-0.024792
11242,0.608,0.0044,68.3461538461538,0.028,76.58,0,72.62548828125,0.796777081468219,-0.048601
11242,0.796,0.0137,17.16,0.049,73.92,0.91726618705036,2.76663184165955,0,-0.068452
11242,0.967,0.0076,11.1666666666667,0.098,74.74,0.140287769784173,4.09160137176514,0.226618705035971,-0.166376
11243,1.052,0.0171,60.3478260869565,0.096,115.95,0.665166516651665,20.8977642059326,0.132313231323132,-0.00567399999999996
11243,1.346,0.0163,68.3461538461538,0.049,73.1,0,72.62548828125,0.796777081468219,-0.151886
